symbol,exchange
GBR,AMEX
GENC,AMEX
GGN,AMEX
GLDG,AMEX
GLO,AMEX
GLQ,AMEX
GLU,AMEX
GLV,AMEX
GNS,AMEX
GORO,AMEX
GPUS,AMEX
GRAF,AMEX
GRF,AMEX
GRO,AMEX
GROY,AMEX
GTE,AMEX
HCWC,AMEX
HNW,AMEX
HUSA,AMEX
HYLN,AMEX
IAF,AMEX
IAUX,AMEX
IBO,AMEX
IDR,AMEX
IE,AMEX
IGC,AMEX
IHT,AMEX
IMO,AMEX
INDO,AMEX
INFU,AMEX
INLX,AMEX
INTT,AMEX
INUV,AMEX
IOR,AMEX
ISOU,AMEX
ITP,AMEX
ITRG,AMEX
JOB,AMEX
KAPA,AMEX
KNW,AMEX
KULR,AMEX
LCTX,AMEX
LEGT,AMEX
LEU,AMEX
LGCY,AMEX
LGL,AMEX
LGPS,AMEX
LODE,AMEX
LPA,AMEX
LSF,AMEX
LUD,AMEX
LXFR,AMEX
MAG,AMEX
MAIA,AMEX
MCRP,AMEX
MGLD,AMEX
MHH,AMEX
MI,AMEX
MITQ,AMEX
MLSS,AMEX
MMA,AMEX
MPTI,AMEX
MPU,AMEX
MRT,AMEX
MSN,AMEX
MTA,AMEX
MTNB,AMEX
MWG,AMEX
MXC,AMEX
MYND,AMEX
MYO,AMEX
NAK,AMEX
NBH,AMEX
NBY,AMEX
NCL,AMEX
NEN,AMEX
NEWP,AMEX
NFGC,AMEX
NG,AMEX
NGD,AMEX
NHC,AMEX
NHS,AMEX
NML,AMEX
NNVC,AMEX
NRO,AMEX
NRXS,AMEX
NTIP,AMEX
OBE,AMEX
OGEN,AMEX
OPHC,AMEX
OPTT,AMEX
ORLA,AMEX
OSTX,AMEX
OZ,AMEX
PED,AMEX
PHGE,AMEX
PLAG,AMEX
PLG,AMEX
PLX,AMEX
PMNT,AMEX
PRK,AMEX
PW,AMEX
PZG,AMEX
RCG,AMEX
REI,AMEX
REPX,AMEX
RLGT,AMEX
ROLR,AMEX
RVP,AMEX
RYDE,AMEX
SACH,AMEX
SATX,AMEX
SBEV,AMEX
SCCC,AMEX
SCCD,AMEX
SCCE,AMEX
SCCF,AMEX
SCCG,AMEX
SEB,AMEX
SENS,AMEX
SER,AMEX
SGN,AMEX
SIF,AMEX
SIM,AMEX
SLI,AMEX
SLND,AMEX
SLSR,AMEX
SOAR,AMEX
SRXH,AMEX
SSY,AMEX
STRW,AMEX
STXS,AMEX
SVM,AMEX
SVT,AMEX
SYNX,AMEX
TGB,AMEX
TGEN,AMEX
THM,AMEX
TMDE,AMEX
TMP,AMEX
TMQ,AMEX
TOON,AMEX
TOPP,AMEX
TOPS,AMEX
TOVX,AMEX
TPET,AMEX
TRT,AMEX
TRX,AMEX
UAMY,AMEX
UAVS,AMEX
UEC,AMEX
UMAC,AMEX
URG,AMEX
USAS,AMEX
UTG,AMEX
UUU,AMEX
UUUU,AMEX
VENU,AMEX
VFL,AMEX
VGZ,AMEX
VKI,AMEX
VNRX,AMEX
VNTG,AMEX
VTAK,AMEX
VZLA,AMEX
WRN,AMEX
WWR,AMEX
WYY,AMEX
XPL,AMEX
XTNT,AMEX
YCBD,AMEX
ZDGE,AMEX
ZONE,AMEX
20MICRONS,NSE
21STCENMGM,NSE
360ONE,NSE
3IINFOLTD,NSE
3MINDIA,NSE
3PLAND,NSE
5PAISA,NSE
63MOONS,NSE
A2ZINFRA,NSE
AAATECH,NSE
AADHARHFC,NSE
AAKASH,NSE
AAREYDRUGS,NSE
AARON,NSE
AARTECH,NSE
AARTIDRUGS,NSE
AARTIIND,NSE
AARTIPHARM,NSE
AARTISURF,NSE
AARVEEDEN,NSE
AARVI,NSE
AAVAS,NSE
ABAN,NSE
ABB,NSE
ABBOTINDIA,NSE
ABCAPITAL,NSE
ABDL,NSE
ABFRL,NSE
ABINFRA,NSE
ABLBL,NSE
ABMINTLLTD,NSE
ABREL,NSE
ABSLAMC,NSE
ACC,NSE
ACCELYA,NSE
ACCURACY,NSE
ACE,NSE
ACEINTEG,NSE
ACL,NSE
ACLGATI,NSE
ACMESOLAR,NSE
ACUTAAS,NSE
ADANIENSOL,NSE
ADANIENT,NSE
ADANIGREEN,NSE
ADANIPORTS,NSE
ADANIPOWER,NSE
ADFFOODS,NSE
ADL,NSE
ADOR,NSE
ADROITINFO,NSE
ADSL,NSE
ADVANIHOTR,NSE
ADVENZYMES,NSE
AEGISLOG,NSE
AEGISVOPAK,NSE
AEROENTER,NSE
AEROFLEX,NSE
AETHER,NSE
AFCONS,NSE
AFFLE,NSE
AFFORDABLE,NSE
AFIL,NSE
AFSL,NSE
AGARIND,NSE
AGARWALEYE,NSE
AGIIL,NSE
AGRITECH,NSE
AGROPHOS,NSE
AGSTRA,NSE
AHLADA,NSE
AHLEAST,NSE
AHLUCONT,NSE
AIAENG,NSE
AIIL,NSE
AIRAN,NSE
AIROLAM,NSE
AJANTPHARM,NSE
AJAXENGG,NSE
AJMERA,NSE
AJOONI,NSE
AKASH,NSE
AKG,NSE
AKI,NSE
AKSHAR,NSE
AKSHARCHEM,NSE
AKSHOPTFBR,NSE
AKUMS,NSE
AKZOINDIA,NSE
ALANKIT,NSE
ALBERTDAVD,NSE
ALEMBICLTD,NSE
ALICON,NSE
ALIVUS,NSE
ALKALI,NSE
ALKEM,NSE
ALKYLAMINE,NSE
ALLCARGO,NSE
ALLDIGI,NSE
ALMONDZ,NSE
ALOKINDS,NSE
ALPA,NSE
ALPHAGEO,NSE
AMBER,NSE
AMBICAAGAR,NSE
AMBIKCO,NSE
AMBUJACEM,NSE
AMDIND,NSE
AMJLAND,NSE
AMNPLST,NSE
AMRUTANJAN,NSE
ANANDRATHI,NSE
ANANTRAJ,NSE
ANDHRAPAP,NSE
ANDHRSUGAR,NSE
ANGELONE,NSE
ANIKINDS,NSE
ANKITMETAL,NSE
ANMOL,NSE
ANSALAPI,NSE
ANTGRAPHIC,NSE
ANUHPHR,NSE
ANUP,NSE
ANURAS,NSE
APARINDS,NSE
APCL,NSE
APCOTEXIND,NSE
APEX,NSE
APLAPOLLO,NSE
APLLTD,NSE
APOLLO,NSE
APOLLOHOSP,NSE
APOLLOPIPE,NSE
APOLLOTYRE,NSE
APOLSINHOT,NSE
APTECHT,NSE
APTUS,NSE
ARCHIDPLY,NSE
ARCHIES,NSE
ARE&M,NSE
ARENTERP,NSE
ARIES,NSE
ARIHANTCAP,NSE
ARIHANTSUP,NSE
ARISINFRA,NSE
ARKADE,NSE
ARMANFIN,NSE
AROGRANITE,NSE
ARROWGREEN,NSE
ARSHIYA,NSE
ARSSINFRA,NSE
ARTEMISMED,NSE
ARTNIRMAN,NSE
ARVEE,NSE
ARVIND,NSE
ARVINDFASN,NSE
ARVSMART,NSE
ASAHIINDIA,NSE
ASAHISONG,NSE
ASAL,NSE
ASALCBR,NSE
ASHAPURMIN,NSE
ASHIANA,NSE
ASHIMASYN,NSE
ASHOKA,NSE
ASHOKAMET,NSE
ASHOKLEY,NSE
ASIANENE,NSE
ASIANHOTNR,NSE
ASIANPAINT,NSE
ASIANTILES,NSE
ASKAUTOLTD,NSE
ASMS,NSE
ASPINWALL,NSE
ASTEC,NSE
ASTERDM,NSE
ASTRAL,NSE
ASTRAMICRO,NSE
ASTRAZEN,NSE
ASTRON,NSE
ATALREAL,NSE
ATAM,NSE
ATHERENERG,NSE
ATL,NSE
ATLANTAA,NSE
ATLASCYCLE,NSE
ATUL,NSE
ATULAUTO,NSE
AUBANK,NSE
AURIONPRO,NSE
AUROPHARMA,NSE
AURUM,NSE
AUSOMENT,NSE
AUTOAXLES,NSE
AUTOIND,NSE
AVADHSUGAR,NSE
AVALON,NSE
AVANTEL,NSE
AVANTIFEED,NSE
AVG,NSE
AVL,NSE
AVONMORE,NSE
AVROIND,NSE
AVTNPL,NSE
AWFIS,NSE
AWHCL,NSE
AWL,NSE
AXISBANK,NSE
AXISCADES,NSE
AXITA,NSE
AYMSYNTEX,NSE
AZAD,NSE
BAFNAPH,NSE
BAGFILMS,NSE
BAIDFIN,NSE
BAJAJ-AUTO,NSE
BAJAJCON,NSE
BAJAJELEC,NSE
BAJAJFINSV,NSE
BAJAJHCARE,NSE
BAJAJHFL,NSE
BAJAJHIND,NSE
BAJAJHLDNG,NSE
BAJAJINDEF,NSE
BAJEL,NSE
BAJFINANCE,NSE
BALAJEE,NSE
BALAJITELE,NSE
BALAMINES,NSE
BALAXI,NSE
BALKRISHNA,NSE
BALKRISIND,NSE
BALMLAWRIE,NSE
BALPHARMA,NSE
BALRAMCHIN,NSE
BALUFORGE,NSE
BANARBEADS,NSE
BANARISUG,NSE
BANCOINDIA,NSE
BANDHANBNK,NSE
BANG,NSE
BANKA,NSE
BANKBARODA,NSE
BANKINDIA,NSE
BANSALWIRE,NSE
BANSWRAS,NSE
BARBEQUE,NSE
BASF,NSE
BASML,NSE
BATAINDIA,NSE
BAYERCROP,NSE
BBL,NSE
BBOX,NSE
BBTC,NSE
BBTCL,NSE
BCLIND,NSE
BCONCEPTS,NSE
BEARDSELL,NSE
BECTORFOOD,NSE
BEDMUTHA,NSE
BEL,NSE
BELRISE,NSE
BEML,NSE
BEPL,NSE
BERGEPAINT,NSE
BESTAGRO,NSE
BFINVEST,NSE
BFUTILITIE,NSE
BGRENERGY,NSE
BHAGCHEM,NSE
BHAGERIA,NSE
BHAGYANGR,NSE
BHANDARI,NSE
BHARATFORG,NSE
BHARATGEAR,NSE
BHARATRAS,NSE
BHARATSE,NSE
BHARATWIRE,NSE
BHARTIARTL,NSE
BHARTIHEXA,NSE
BHEL,NSE
BIGBLOC,NSE
BIKAJI,NSE
BIL,NSE
BINANIIND,NSE
BIOCON,NSE
BIOFILCHEM,NSE
BIRLACABLE,NSE
BIRLACORPN,NSE
BIRLAMONEY,NSE
BIRLANU,NSE
BLACKBUCK,NSE
BLAL,NSE
BLBLIMITED,NSE
BLISSGVS,NSE
BLKASHYAP,NSE
BLS,NSE
BLSE,NSE
BLUECOAST,NSE
BLUEDART,NSE
BLUEJET,NSE
BLUESTARCO,NSE
BLUSPRING,NSE
BODALCHEM,NSE
BOHRAIND,NSE
BOMDYEING,NSE
BORANA,NSE
BOROLTD,NSE
BORORENEW,NSE
BOROSCI,NSE
BOSCHLTD,NSE
BPCL,NSE
BPL,NSE
BRIGADE,NSE
BRITANNIA,NSE
BRNL,NSE
BROOKS,NSE
BSE,NSE
BSHSL,NSE
BSOFT,NSE
BTML,NSE
BUTTERFLY,NSE
BVCL,NSE
BYKE,NSE
CALSOFT,NSE
CAMLINFINE,NSE
CAMPUS,NSE
CAMS,NSE
CANBK,NSE
CANFINHOME,NSE
CANTABIL,NSE
CAPACITE,NSE
CAPITALSFB,NSE
CAPLIPOINT,NSE
CAPTRU-RE,NSE
CAPTRUST,NSE
CARBORUNIV,NSE
CARERATING,NSE
CARRARO,NSE
CARTRADE,NSE
CARYSIL,NSE
CASTROLIND,NSE
CCCL,NSE
CCHHL,NSE
CDSL,NSE
CEATLTD,NSE
CEIGALL,NSE
CELEBRITY,NSE
CELLO,NSE
CENTENKA,NSE
CENTEXT,NSE
CENTRALBK,NSE
CENTRUM,NSE
CENTUM,NSE
CENTURYPLY,NSE
CERA,NSE
CEREBRAINT,NSE
CESC,NSE
CEWATER,NSE
CGCL,NSE
CGPOWER,NSE
CHALET,NSE
CHAMBLFERT,NSE
CHEMBOND,NSE
CHEMCON,NSE
CHEMFAB,NSE
CHEMPLASTS,NSE
CHENNPETRO,NSE
CHEVIOT,NSE
CHOICEIN,NSE
CHOLAFIN,NSE
CHOLAHLDNG,NSE
CIEINDIA,NSE
CIFL,NSE
CIGNITITEC,NSE
CINELINE,NSE
CINEVISTA,NSE
CIPLA,NSE
CLEAN,NSE
CLEDUCATE,NSE
CLSEL,NSE
CMSINFO,NSE
COALINDIA,NSE
COASTCORP,NSE
COCHINSHIP,NSE
COFFEEDAY,NSE
COFORGE,NSE
COHANCE,NSE
COLPAL,NSE
COMPINFO,NSE
COMPUSOFT,NSE
COMSYN,NSE
CONCOR,NSE
CONCORDBIO,NSE
CONFIPET,NSE
CONSOFINVT,NSE
CONTROLPR,NSE
CORALFINAC,NSE
CORDSCABLE,NSE
COROMANDEL,NSE
COSMOFIRST,NSE
COUNCODOS,NSE
CPCAP,NSE
CRAFTSMAN,NSE
CREATIVE,NSE
CREATIVEYE,NSE
CREDITACC,NSE
CREST,NSE
CRISIL,NSE
CROMPTON,NSE
CROWN,NSE
CSBBANK,NSE
CSLFINANCE,NSE
CTE,NSE
CUBEXTUB,NSE
CUMMINSIND,NSE
CUPID,NSE
CURAA,NSE
CYBERMEDIA,NSE
CYBERTECH,NSE
CYIENT,NSE
CYIENTDLM,NSE
DABUR,NSE
DALBHARAT,NSE
DALMIASUG,NSE
DAMCAPITAL,NSE
DAMODARIND,NSE
DANGEE,NSE
DATAMATICS,NSE
DATAPATTNS,NSE
DAVANGERE,NSE
DBCORP,NSE
DBEIL,NSE
DBOL,NSE
DBREALTY,NSE
DBSTOCKBRO,NSE
DCAL,NSE
DCBBANK,NSE
DCM,NSE
DCMFINSERV,NSE
DCMNVL,NSE
DCMSHRIRAM,NSE
DCMSRIND,NSE
DCW,NSE
DCXINDIA,NSE
DDEVPLSTIK,NSE
DECCANCE,NSE
DEEDEV,NSE
DEEPAKFERT,NSE
DEEPAKNTR,NSE
DEEPINDS,NSE
DELHIVERY,NSE
DELPHIFX,NSE
DELTACORP,NSE
DELTAMAGNT,NSE
DEN,NSE
DENORA,NSE
DENTA,NSE
DEVIT,NSE
DEVYANI,NSE
DGCONTENT,NSE
DHAMPURSUG,NSE
DHANBANK,NSE
DHANI,NSE
DHANUKA,NSE
DHARAN,NSE
DHARMAJ,NSE
DHRUV,NSE
DHUNINV,NSE
DIACABS,NSE
DIAMINESQ,NSE
DIAMONDYD,NSE
DICIND,NSE
DIFFNKG,NSE
DIGIDRIVE,NSE
DIGISPICE,NSE
DIGITIDE,NSE
DIGJAMLMTD,NSE
DIL,NSE
DISHTV,NSE
DIVGIITTS,NSE
DIVISLAB,NSE
DIXON,NSE
DJML,NSE
DLF,NSE
DLINKINDIA,NSE
DMART,NSE
DMCC,NSE
DNAMEDIA,NSE
DODLA,NSE
DOLATALGO,NSE
DOLLAR,NSE
DOLPHIN,NSE
DOMS,NSE
DONEAR,NSE
DPABHUSHAN,NSE
DPSCLTD,NSE
DPWIRES,NSE
DRCSYSTEMS,NSE
DREAMFOLKS,NSE
DREDGECORP,NSE
DRREDDY,NSE
DSSL,NSE
DUCON,NSE
DVL,NSE
DWARKESH,NSE
DYCL,NSE
DYNAMATECH,NSE
DYNPRO,NSE
E2E,NSE
EASEMYTRIP,NSE
ECLERX,NSE
ECOSMOBLTY,NSE
EDELWEISS,NSE
EICHERMOT,NSE
EIDPARRY,NSE
EIEL,NSE
EIFFL,NSE
EIHAHOTELS,NSE
EIHOTEL,NSE
EIMCOELECO,NSE
EKC,NSE
ELDEHSG,NSE
ELECON,NSE
ELECTCAST,NSE
ELECTHERM,NSE
ELGIEQUIP,NSE
ELGIRUBCO,NSE
ELIN,NSE
ELLEN,NSE
EMAMILTD,NSE
EMAMIPAP,NSE
EMAMIREAL,NSE
EMBDL,NSE
EMCURE,NSE
EMIL,NSE
EMKAY,NSE
EMMBI,NSE
EMSLIMITED,NSE
EMUDHRA,NSE
ENDURANCE,NSE
ENERGYDEV,NSE
ENGINERSIN,NSE
ENIL,NSE
ENRIN,NSE
ENTERO,NSE
EPACK,NSE
EPIGRAL,NSE
EPL,NSE
EQUIPPP,NSE
EQUITASBNK,NSE
ERIS,NSE
ESABINDIA,NSE
ESAFSFB,NSE
ESCORTS,NSE
ESSARSHPNG,NSE
ESSENTIA,NSE
ESTER,NSE
ETERNAL,NSE
ETHOSLTD,NSE
EUREKAFORB,NSE
EUROTEXIND,NSE
EVEREADY,NSE
EVERESTIND,NSE
EXCEL,NSE
EXCELINDUS,NSE
EXICOM,NSE
EXIDEIND,NSE
EXPLEOSOL,NSE
EXXARO,NSE
FAIRCHEMOR,NSE
FAZE3Q,NSE
FCL,NSE
FCSSOFT,NSE
FDC,NSE
FEDERALBNK,NSE
FEDFINA,NSE
FEL,NSE
FELDVR,NSE
FIBERWEB,NSE
FIEMIND,NSE
FILATEX,NSE
FILATFASH,NSE
FINCABLES,NSE
FINEORG,NSE
FINOPB,NSE
FINPIPE,NSE
FIRSTCRY,NSE
FIVESTAR,NSE
FLAIR,NSE
FLEXITUFF,NSE
FLFL,NSE
FLUOROCHEM,NSE
FMGOETZE,NSE
FMNL,NSE
FOCUS,NSE
FOODSIN,NSE
FORCEMOT,NSE
FORTIS,NSE
FOSECOIND,NSE
FSC,NSE
FSL,NSE
FUSION,NSE
GABRIEL,NSE
GAEL,NSE
GAIL,NSE
GALAPREC,NSE
GALAXYSURF,NSE
GALLANTT,NSE
GANDHAR,NSE
GANDHITUBE,NSE
GANECOS,NSE
GANESHBE,NSE
GANESHHOUC,NSE
GANGAFORGE,NSE
GANGESSECU,NSE
GARFIBRES,NSE
GARUDA,NSE
GATECH,NSE
GATECHDVR,NSE
GATEWAY,NSE
GAYAHWS,NSE
GAYAPROJ,NSE
GEECEE,NSE
GEEKAYWIRE,NSE
GENCON,NSE
GENESYS,NSE
GENSOL,NSE
GENUSPAPER,NSE
GENUSPOWER,NSE
GEOJITFSL,NSE
GEPIL,NSE
GESHIP,NSE
GFLLIMITED,NSE
GHCL,NSE
GHCLTEXTIL,NSE
GICHSGFIN,NSE
GICRE,NSE
GILLANDERS,NSE
GILLETTE,NSE
GINNIFILA,NSE
GIPCL,NSE
GKWLIMITED,NSE
GLAND,NSE
GLAXO,NSE
GLENMARK,NSE
GLFL,NSE
GLOBAL,NSE
GLOBALE,NSE
GLOBALVECT,NSE
GLOBE,NSE
GLOBECIVIL,NSE
GLOBUSSPR,NSE
GLOSTERLTD,NSE
GMBREW,NSE
GMDCLTD,NSE
GMMPFAUDLR,NSE
GMRAIRPORT,NSE
GMRP&UI,NSE
GNA,NSE
GNFC,NSE
GOACARBON,NSE
GOCLCORP,NSE
GOCOLORS,NSE
GODAVARIB,NSE
GODFRYPHLP,NSE
GODHA,NSE
GODIGIT,NSE
GODREJAGRO,NSE
GODREJCP,NSE
GODREJIND,NSE
GODREJPROP,NSE
GOENKA,NSE
GOKEX,NSE
GOKUL,NSE
GOKULAGRO,NSE
GOLDENTOBC,NSE
GOLDIAM,NSE
GOLDTECH,NSE
GOODLUCK,NSE
GOPAL,NSE
GOYALALUM,NSE
GPIL,NSE
GPPL,NSE
GPTHEALTH,NSE
GPTINFRA,NSE
GRANULES,NSE
GRAPHITE,NSE
GRASIM,NSE
GRAVITA,NSE
GREAVESCOT,NSE
GREENLAM,NSE
GREENPANEL,NSE
GREENPLY,NSE
GREENPOWER,NSE
GRINDWELL,NSE
GRINFRA,NSE
GRMOVER,NSE
GROBTEA,NSE
GRPLTD,NSE
GRSE,NSE
GRWRHITECH,NSE
GSFC,NSE
GSLSU,NSE
GSPL,NSE
GSS,NSE
GTECJAINX,NSE
GTL,NSE
GTLINFRA,NSE
GTPL,NSE
GUFICBIO,NSE
GUJALKALI,NSE
GUJAPOLLO,NSE
GUJGASLTD,NSE
GUJRAFFIA,NSE
GUJTHEM,NSE
GULFOILLUB,NSE
GULFPETRO,NSE
GULPOLY,NSE
GVKPIL,NSE
GVPTECH,NSE
GVT&D,NSE
HAPPSTMNDS,NSE
HAPPYFORGE,NSE
HARDWYN,NSE
HARIOMPIPE,NSE
HARRMALAYA,NSE
HARSHA,NSE
HATHWAY,NSE
HATSUN,NSE
HAVELLS,NSE
HAVISHA,NSE
HBLENGINE,NSE
HBSL,NSE
HCG,NSE
HCL-INSYS,NSE
HCLTECH,NSE
HDFCAMC,NSE
HDFCBANK,NSE
HDFCLIFE,NSE
HEADSUP,NSE
HECPROJECT,NSE
HEG,NSE
HEIDELBERG,NSE
HEMIPROP,NSE
HERANBA,NSE
HERCULES,NSE
HERITGFOOD,NSE
HEROMOTOCO,NSE
HESTERBIO,NSE
HEUBACHIND,NSE
HEXATRADEX,NSE
HEXT,NSE
HFCL,NSE
HGINFRA,NSE
HGS,NSE
HIKAL,NSE
HILTON,NSE
HIMATSEIDE,NSE
HINDALCO,NSE
HINDCOMPOS,NSE
HINDCON,NSE
HINDCOPPER,NSE
HINDMOTORS,NSE
HINDOILEXP,NSE
HINDPETRO,NSE
HINDUNILVR,NSE
HINDWAREAP,NSE
HINDZINC,NSE
HIRECT,NSE
HISARMETAL,NSE
HITECH,NSE
HITECHCORP,NSE
HITECHGEAR,NSE
HLEGLAS,NSE
HLVLTD,NSE
HMAAGRO,NSE
HMT,NSE
HMVL,NSE
HNDFDS,NSE
HOMEFIRST,NSE
HONASA,NSE
HONAUT,NSE
HONDAPOWER,NSE
HOVS,NSE
HPAL,NSE
HPIL,NSE
HPL,NSE
HSCL,NSE
HTMEDIA,NSE
HUBTOWN,NSE
HUDCO,NSE
HUHTAMAKI,NSE
HYBRIDFIN,NSE
HYUNDAI,NSE
ICDSLTD,NSE
ICEMAKE,NSE
ICICIBANK,NSE
ICICIGI,NSE
ICICIPRULI,NSE
ICIL,NSE
ICRA,NSE
IDBI,NSE
IDEA,NSE
IDEAFORGE,NSE
IDFCFIRSTB,NSE
IEL,NSE
IFBAGRO,NSE
IFBIND,NSE
IFCI,NSE
IFGLEXPOR,NSE
IGARASHI,NSE
IGIL,NSE
IGL,NSE
IGPL,NSE
IIFL,NSE
IIFLCAPS,NSE
IITL,NSE
IKIO,NSE
IKS,NSE
IL&FSENGG,NSE
IL&FSTRANS,NSE
IMAGICAA,NSE
IMFA,NSE
IMPAL,NSE
IMPEXFERRO,NSE
INCREDIBLE,NSE
INDBANK,NSE
INDGN,NSE
INDHOTEL,NSE
INDIACEM,NSE
INDIAGLYCO,NSE
INDIAMART,NSE
INDIANB,NSE
INDIANCARD,NSE
INDIANHUME,NSE
INDIASHLTR,NSE
INDIGO,NSE
INDIGOPNTS,NSE
INDNIPPON,NSE
INDOAMIN,NSE
INDOBORAX,NSE
INDOCO,NSE
INDOFARM,NSE
INDORAMA,NSE
INDOSTAR,NSE
INDOTECH,NSE
INDOTHAI,NSE
INDOUS,NSE
INDOWIND,NSE
INDRAMEDCO,NSE
INDSWFTLAB,NSE
INDSWFTLTD,NSE
INDTERRAIN,NSE
INDUSINDBK,NSE
INDUSTOWER,NSE
INFIBEAM,NSE
INFOBEAN,NSE
INGERRAND,NSE
INNOVACAP,NSE
INNOVANA,NSE
INOXGREEN,NSE
INOXINDIA,NSE
INOXWIND,NSE
INSECTICID,NSE
INSPIRISYS,NSE
INTELLECT,NSE
INTENTECH,NSE
INTERARCH,NSE
INTLCONV,NSE
INVENTURE,NSE
IOB,NSE
IOC,NSE
IOLCP,NSE
IONEXCHANG,NSE
IPCALAB,NSE
IPL,NSE
IRB,NSE
IRCON,NSE
IRCTC,NSE
IREDA,NSE
IRFC,NSE
IRIS,NSE
IRISDOREME,NSE
IRMENERGY,NSE
ISFT,NSE
ISGEC,NSE
ISHANCH,NSE
ITC,NSE
ITCHOTELS,NSE
ITDC,NSE
ITDCEM,NSE
ITI,NSE
IVC,NSE
IXIGO,NSE
IZMO,NSE
J&KBANK,NSE
JAGRAN,NSE
JAGSNPHARM,NSE
JAIBALAJI,NSE
JAICORPLTD,NSE
JAIPURKURT,NSE
JAMNAAUTO,NSE
JASH,NSE
JAYAGROGN,NSE
JAYBARMARU,NSE
JAYNECOIND,NSE
JAYSREETEA,NSE
JBCHEPHARM,NSE
JBMA,NSE
JCHAC,NSE
JETFREIGHT,NSE
JGCHEM,NSE
JINDALPHOT,NSE
JINDALPOLY,NSE
JINDALSAW,NSE
JINDALSTEL,NSE
JINDRILL,NSE
JINDWORLD,NSE
JIOFIN,NSE
JISLDVREQS,NSE
JISLJALEQS,NSE
JITFINFRA,NSE
JKCEMENT,NSE
JKIL,NSE
JKLAKSHMI,NSE
JKPAPER,NSE
JKTYRE,NSE
JMA,NSE
JMFINANCIL,NSE
JNKINDIA,NSE
JOCIL,NSE
JPOLYINVST,NSE
JPPOWER,NSE
JSFB,NSE
JSL,NSE
JSWENERGY,NSE
JSWHL,NSE
JSWINFRA,NSE
JSWSTEEL,NSE
JTEKTINDIA,NSE
JTLIND,NSE
JUBLCPL,NSE
JUBLFOOD,NSE
JUBLINGREA,NSE
JUBLPHARMA,NSE
JUNIPER,NSE
JUSTDIAL,NSE
JWL,NSE
JYOTHYLAB,NSE
JYOTICNC,NSE
JYOTISTRUC,NSE
KABRAEXTRU,NSE
KAJARIACER,NSE
KAKATCEM,NSE
KALAMANDIR,NSE
KALPATARU,NSE
KALYANI,NSE
KALYANIFRG,NSE
KALYANKJIL,NSE
KAMATHOTEL,NSE
KAMDHENU,NSE
KAMOPAINTS,NSE
KANANIIND,NSE
KANORICHEM,NSE
KANPRPLA,NSE
KANSAINER,NSE
KAPSTON,NSE
KARMAENG,NSE
KARURVYSYA,NSE
KAUSHALYA,NSE
KAVDEFENCE,NSE
KAYA,NSE
KAYNES,NSE
KCP,NSE
KCPSUGIND,NSE
KDDL,NSE
KEC,NSE
KECL,NSE
KEEPLEARN,NSE
KEI,NSE
KELLTONTEC,NSE
KERNEX,NSE
KESORAMIND,NSE
KEYFINSERV,NSE
KFINTECH,NSE
KHADIM,NSE
KHAICHEM,NSE
KHAITANLTD,NSE
KHANDSE,NSE
KICL,NSE
KILITCH,NSE
KIMS,NSE
KINGFA,NSE
KIOCL,NSE
KIRIINDUS,NSE
KIRLOSBROS,NSE
KIRLOSENG,NSE
KIRLOSIND,NSE
KIRLPNU,NSE
KITEX,NSE
KKCL,NSE
KMEW,NSE
KMSUGAR,NSE
KNRCON,NSE
KOHINOOR,NSE
KOKUYOCMLN,NSE
KOLTEPATIL,NSE
KOPRAN,NSE
KOTAKBANK,NSE
KOTARISUG,NSE
KOTHARIPET,NSE
KOTHARIPRO,NSE
KPEL,NSE
KPIGREEN,NSE
KPIL,NSE
KPITTECH,NSE
KPRMILL,NSE
KRBL,NSE
KREBSBIO,NSE
KRIDHANINF,NSE
KRISHANA,NSE
KRISHIVAL,NSE
KRITI,NSE
KRITIKA,NSE
KRITINUT,NSE
KRN,NSE
KRONOX,NSE
KROSS,NSE
KRSNAA,NSE
KRYSTAL,NSE
KSB,NSE
KSCL,NSE
KSHITIJPOL,NSE
KSL,NSE
KSOLVES,NSE
KTKBANK,NSE
KUANTUM,NSE
LAGNAM,NSE
LAKPRE,NSE
LAL,NSE
LALPATHLAB,NSE
LAMBODHARA,NSE
LANCORHOL,NSE
LANDMARK,NSE
LAOPALA,NSE
LASA,NSE
LATENTVIEW,NSE
LATTEYS,NSE
LAURUSLABS,NSE
LAXMICOT,NSE
LAXMIDENTL,NSE
LEMONTREE,NSE
LEXUS,NSE
LFIC,NSE
LGBBROSLTD,NSE
LIBAS,NSE
LIBERTSHOE,NSE
LICHSGFIN,NSE
LICI,NSE
LIKHITHA,NSE
LINCOLN,NSE
LINDEINDIA,NSE
LLOYDSENGG,NSE
LLOYDSENT,NSE
LLOYDSME,NSE
LMW,NSE
LODHA,NSE
LOKESHMACH,NSE
LORDSCHLO,NSE
LOTUSEYE,NSE
LOVABLE,NSE
LOYALTEX,NSE
LPDC,NSE
LT,NSE
LTF,NSE
LTFOODS,NSE
LTIM,NSE
LTTS,NSE
LUMAXIND,NSE
LUMAXTECH,NSE
LUPIN,NSE
LUXIND,NSE
LXCHEM,NSE
LYKALABS,NSE
LYPSAGEMS,NSE
M&M,NSE
M&MFIN,NSE
MAANALU,NSE
MACPOWER,NSE
MADHAV,NSE
MADHUCON,NSE
MADRASFERT,NSE
MAGADSUGAR,NSE
MAGNUM,NSE
MAHABANK,NSE
